id,Duplicate,Date,Av_Diameter_mm,Height_cm,Leaf_Area_cm2,Av_SLA _mg/cm2,Pres_Air_KPa,Trmmol_mmolm_2s_1,Resistwp_Pasm2umol_1,CO2i_Pred_Pa,LeafTemp_oC,Resistwp25_Pasm2umol_1,thetafactor,corrphi,corrAnnet,Anet_Pred_umolm_2s_1,Anet_Obs_umolm_2s_1,PARi_umolm_2s_1,StomatalCond_H2O_molm_2s_1,Pres_O2_KPa,CO2S_Pa,Pres_H2O_KPa,PhiPSII_obs,PhiPSII_pred,ChamberAirTemp_oC,PARi,Resistch_Pasm2umol_1,SumSquare_NA,gamma_Pa,Jmax25,CurveID_NA,TempLeaf,betaPSII_NA,CO2c_Pa,VPDL_KPa,CO2i_obs_Pa,ChlFlPHIPSII_Obs_NA,gamma25_Pa,Rdlight_umolm_2s_1,SumSquare,Rdlight25_umolm_2s_1,phifactor,Resistch25_Pasm2umol_1
SKWC-24-1.csv,Unique,7/28/2014,13.255,252.5,142.43,3.831168831,98.66,1.57,1.14,37.33,23.16,1,0.84,1,1,7.4,7.09,399.05,0.78,20.67,39,2.55,0.57,0.57,25.63,300.37,0,0.57,5.69,147.29,NAxxxx,23.04,0.5,28.85,0.21,37.33,0.51,6.05,5.3,0.2,5.95,1.03,0
SKWD-24-1.csv,Unique,7/23/2014,14.84,271,42.08,2.467532468,98.95,1.67,2,33.56,25.69,2.1,0.84,1,1,5.56,5.6,350.89,0.18,20.73,39.26,2.33,0.61,0.62,25.4,301.53,0,0.29,2.56,107.77,NAxxxx,25.58,0.38,22.43,0.93,33.56,0.59,2.5,6.33,2.49,6.06,1.08,0
SKWD-24-4.csv,Unique,8/1/2014,12.42,80.5,47.03,3.116883117,99.05,1.15,9.89,35.1,26.2,10.71,0.7,1,0.99,3.24,2.86,348.8,0.12,20.75,39.67,2.38,0.58,0.58,25.69,74.63,0,0.79,0.16,47.46,NAxxxx,26.02,0.31,3.09,0.97,35.1,0.37,0.16,3.95,0,3.66,0.91,0
SKWE-24-1.csv,Unique,6/25/2014,,,,,98.73,1.19,3.25,28.27,29.59,4.38,1.03,0.96,0.84,4.18,4.62,373.1,0.07,20.68,39.27,2.55,0.63,0.62,29.23,197.61,0,82.2,0,36.65,NAxxxx,28.24,0.29,4.71,1.57,28.27,0.52,0,4.7,3.71,3.54,0.89,0
SKWE-24-1.csv,Clone_Dup,7/17/2024,12.115,254,36.29,5.064935065,98.97,0.22,0,22.14,27.75,0,0.66,1,0.97,2.07,2.51,351.36,0.02,20.73,39.46,2.69,0.69,0.69,26.02,76.17,0,6.18,0.06,53.96,NAxxxx,27.01,0.19,22.14,0.98,22.14,0.52,0.05,5.11,0,4.31,1.04,0
SKWE-24-5.csv,Unique,7/23/2014,13.625,274,44.9,3.701298701,98.91,1.48,1.11,30.99,26.05,1.19,0.88,1,1,7.27,7.13,350.26,0.15,20.72,39.14,2.37,0.64,0.64,25.49,300.86,0,0.81,3.65,116.18,NAxxxx,25.94,0.41,22.94,0.96,30.99,0.61,3.53,4.42,1.75,4.14,1.08,0
SKWF-24-3.csv,Unique,7/28/2014,13.17,267,120.64,4.545454545,98.64,0.84,0.95,24.38,29.17,1.25,0.83,0.99,0.99,8.4,8.41,349.42,0.09,20.67,38.88,3.12,0.62,0.62,29.61,150.12,0,4.8,0.91,50.35,NAxxxx,28.64,0.28,16.42,0.84,24.38,0.51,0.79,0.38,0.03,0.29,0.98,0
SKWF-24-5.csv,Unique,7/18/2014,4.955,77,21.68,2.207792208,99.21,0.75,6.86,32.1,26.14,7.4,0.63,1,0.99,3.58,3.47,349.46,0.08,20.78,39.45,2.5,0.55,0.55,25.46,47.7,0,1.02,2.11,79.91,NAxxxx,25.36,1.03,8.07,0.84,32.1,0.2,2.03,3.3,0,3.07,0.92,0
SLMB-28-1.csv,Unique,7/23/2014,11.04,217,27.41,2.272727273,98.83,0.44,0,15.64,26.79,0,,n/a,-0.74,4.98,4.91,599.67,0.03,20.71,39.28,2.18,,,25.26,,0,4.2,0,,NAxxxx,,0.2,15.64,1.32,15.64,0.2,0,0,,0,,0
SLMB-28-3.csv,Unique,7/23/2014,7.295,166,104,1.948051948,98.92,0.96,1.47,26,26.09,1.58,0.9,0.98,1,6.71,6.68,348.55,0.08,20.72,39.21,2.24,0.56,0.57,25.39,149.85,0,0.81,0.19,31.46,NAxxxx,25.54,0.24,16.18,1.1,26,0.4,0.18,0,0.11,0,0.94,0
SLMB-28-4.csv,Unique,7/24/2014,8.615,170,39.49,3.441558442,98.63,0.74,1.39,23.99,26.71,1.55,0.95,0.99,0.99,6.28,6.07,350.42,0.07,20.66,39.1,2.38,0.47,0.47,25.7,298.27,0,1.85,0.19,28.96,NAxxxx,26.55,0.22,15.28,1.08,23.99,0.43,0.18,0.41,2.52,0.37,0.91,0
SLMC-28-1.csv,Unique,8/1/2014,15.025,267,45.93,5.584415584,99.01,1.44,2.79,29.28,26.31,3.05,0.87,1,1,8.19,8.16,350.94,0.14,20.74,39.66,2.34,0.61,0.61,25.79,199.06,0,0.66,0.23,65.01,NAxxxx,26.02,0.36,6.42,1.04,29.28,0.49,0.22,3.64,0.03,3.35,1.04,0
SLMC-28-3.csv,Unique,7/18/2014,11.425,240,48.73,4.155844156,99.22,0.75,1.59,27.66,26.08,1.71,0.89,1,0.99,6.06,5.81,350.84,0.08,20.79,39.36,2.45,0.61,0.61,25.45,250.58,0,1.47,3.43,90.55,NAxxxx,25.83,0.43,18.04,0.88,27.66,0.54,3.31,4.02,1.59,3.76,1.04,0
SLMD-28-1.csv,Unique,7/28/2014,16.42,285.5,83.18,4.87012987,98.53,1.63,2.26,31.58,26.37,2.47,0.9,1,0.99,5.79,5.55,349.95,0.13,20.64,39.13,2.18,0.55,0.55,25.72,298.06,0,2.37,0.58,59.02,NAxxxx,26.22,0.31,18.54,1.22,31.58,0.51,0.56,4.82,3.39,4.43,1,0
SLMD-28-3.csv,Unique,7/28/2014,9.59,188,32.32,3.571428571,98.58,1.74,1.67,31.36,26.28,1.81,0.93,1,1,9.27,9.29,351.47,0.21,20.65,39.03,2.54,0.56,0.57,25.7,302.11,0,0.83,1.61,76.89,NAxxxx,26.13,0.39,15.93,0.82,31.36,0.53,1.54,2.11,8.89,1.95,0.97,0
SLMD-28-4.csv,Unique,7/28/2014,11.48,187.5,92.99,3.051948052,98.54,2.12,0.79,29.44,25.84,0.84,0.88,1,1,9.83,9.67,349.74,0.17,20.64,38.91,2.14,0.61,0.61,25.64,248.28,0,1.78,2.47,98.83,NAxxxx,25.62,0.4,21.69,1.18,29.44,0.56,2.4,2.11,3.52,2.01,1.02,0
SQMA-25-1.csv,Clone_Dup,8/4/2014,7.945,172.5,75.61,4.025974026,98.85,0.81,0,34.43,24.65,0,0.88,0.98,0.92,2.07,1.82,349.88,0.07,20.71,39.51,1.89,0.14,0.14,23.76,297.84,0,1.56,0,12.75,NAxxxx,24.62,0.33,34.43,1.2,34.43,0.13,0,0.91,0.74,0.93,0.62,0
SQMA-25-1.csv,Unique,7/17/2024,8.045,177,34.47,2.467532468,98.96,0.59,1.97,17.07,27.95,2.39,0.71,0.99,0.98,7.09,7.28,350.35,0.05,20.73,39.22,2.67,0.65,0.65,26.11,75.58,0,2.74,0.27,70.92,NAxxxx,27.37,0.36,1.85,1.04,17.07,0.46,0.25,0.64,0,0.53,1,0
SQMA-25-4.csv,Unique,7/24/2014,11.565,235,46.87,4.025974026,98.7,2.11,0.3,34.19,25.26,0.31,0.86,1,1,7.18,6.99,348.72,0.26,20.68,39.09,2.36,0.63,0.63,25.44,299.02,0,0.56,6.29,147.11,NAxxxx,25.15,0.49,32,0.81,34.19,0.6,6.23,5.31,0.47,5.22,1.06,0
SQMB-25-1.csv,Unique,7/24/2014,9.295,206,46.57,2.337662338,98.52,1.1,1.22,25.15,25.43,1.26,0.93,0.99,1,8.46,8.1,349.2,0.1,20.64,39,2.12,0.51,0.51,25.31,299.42,0,1,1.93,61.57,NAxxxx,25.33,0.36,14.83,1.1,25.15,0.47,1.9,0.11,4.71,0.11,0.94,0
SQMB-25-4.csv,Clone_Dup,8/4/2014,11.58,231,65.92,5,99.01,2.37,8.28,37.04,24.93,8.24,0.87,0.99,0.98,2.68,2.6,349.64,0.22,20.74,39.61,2.07,0.47,0.48,24.93,150.57,1,2.39,0,37.18,NAxxxx,24.87,0.37,7.04,1.05,37.04,0.3,0,4.96,0.19,4.98,0.86,0.99
SQMB-25-4.csv,Unique,7/17/2024,8.02,136,53.79,3.961038961,98.92,1.83,1.9,32.96,26.91,2.16,0.88,1,1,6.61,6.42,349.26,0.18,20.72,39.24,2.59,0.49,0.49,25.9,300.12,0,0.59,1.78,63.62,NAxxxx,26.82,0.4,20.4,0.9,32.96,0.46,1.67,3.81,4.09,3.38,0.95,0
SQMC-25-1.csv,Unique,7/24/2014,7.885,202,55.21,2.597402597,98.5,1.55,1.38,30.15,25.36,1.41,0.91,1,1,8.17,8.18,349.42,0.16,20.64,38.85,2.26,0.53,0.53,25.37,299.53,0,1.35,0.73,53.14,NAxxxx,25.29,0.29,18.89,0.94,30.15,0.49,0.72,1.03,1.33,1,0.98,0
SQMC-25-5.csv,Unique,7/24/2014,11.54,247,116.8,3.701298701,98.52,0.78,0.61,17.52,26.37,0.67,0.87,1,0.99,9.52,9.16,348.32,0.07,20.64,38.88,2.3,0.63,0.63,25.55,149.8,0,2.32,3.23,95.87,NAxxxx,25.77,0.61,11.67,1.08,17.52,0.46,3.09,0,0.01,0,1.05,0
SQMC-5-3.csv,Unique,7/18/2014,11.18,243,66.32,5.25974026,99.21,1.1,1.84,28.37,25.89,1.96,0.96,1,1,8.11,7.78,351.13,0.12,20.78,39.31,2.4,0.56,0.56,25.4,302.37,0,1.32,1.89,69.95,NAxxxx,25.85,0.4,13.41,0.9,28.37,0.51,1.84,2.07,5.65,1.95,1,0
VNDL-27-3.csv,Unique,7/25/2014,10.975,249,82.85,3.376623377,99.01,1.33,0.44,26.14,25.72,0.46,0.78,1,1,12.57,12.67,349.82,0.16,20.74,38.91,2.47,0.58,0.59,25.45,300.61,0,1.7,3.12,144.64,NAxxxx,25.59,0.49,20.66,0.79,26.14,0.56,3.05,0.48,0.66,0.46,1.04,0
VNDL-27-5.csv,Unique,7/25/2014,11.655,252,72.39,3.636363636,99,1.48,1,31.29,26.03,1.07,0.85,1,1,8.25,8.18,349.45,0.18,20.74,39.18,2.5,0.63,0.63,25.55,300.31,0,0.4,2.54,118.27,NAxxxx,25.9,0.4,23.08,0.81,31.29,0.61,2.46,4.84,0.81,4.54,1.08,0
WELC-27-1.csv,Unique,8/1/2014,6.38,228,128.7,5.454545455,99.24,0.15,0.19,9.26,26.8,0.21,1.11,0.91,1,3.82,3.94,351.21,0.02,20.79,39.68,2.62,0.64,0.62,25.86,73.88,0,0.22,0.17,16.89,NAxxxx,26.32,0.31,8.65,0.85,9.26,0.27,0.16,1.29,0.02,1.15,0.89,0
WELC-27-2.csv,Unique,7/17/2024,3.815,56,21.49,1.623376623,98.91,1.05,0,34.17,26.82,0,0.77,0.99,0.94,2.15,2,351.21,0.07,20.72,39.47,2.19,0.32,0.32,25.73,74.77,0,1.23,0,13.3,NAxxxx,26.24,0.32,34.17,1.31,34.17,0.13,0,0.84,0,0.75,0.56,0
WELC-27-3.csv,Unique,7/8/2014,9,148.5,44.48,2.272727273,98.66,1.79,0.89,24.5,27,1.01,0.86,1,0.99,13.36,13.58,401.1,0.16,20.67,38.77,2.43,0.55,0.55,26.04,300.71,0,1.73,3,130.2,NAxxxx,26.81,0.61,12.65,1.1,24.5,0.49,2.81,0,1.13,0,0.98,0
WELC-27-4.csv,Unique,7/17/2024,11.01,171,47.05,3.831168831,98.86,1.28,1.23,22.59,27.34,1.44,0.93,1,1,9.82,9.76,350.66,0.1,20.71,39.04,2.3,0.63,0.63,25.96,299.74,0,1.27,1.82,93.37,NAxxxx,27.18,0.42,10.46,1.26,22.59,0.6,1.68,1.41,6.06,1.22,1.04,0
WELC-27-5.csv,Unique,7/25/2014,7.925,162,35.65,2.792207792,98.99,1.19,0.87,24.93,26.19,0.94,0.81,1,0.99,10.85,10.87,349.33,0.13,20.74,38.99,2.45,0.65,0.65,25.54,201.11,0,5.76,0.81,80.76,NAxxxx,25.79,0.32,15.52,0.9,24.93,0.56,0.78,0.42,0.03,0.39,1.07,0
WHTE-28-1.csv,Unique,7/31/2014,12.075,254,69.2,4.805194805,99,1.6,1.07,33.4,26.44,1.18,0.84,1,1,5.47,5.42,351.19,0.15,20.74,39.64,2.4,0.6,0.6,25.75,252.05,0,0.2,3.45,77.29,NAxxxx,26.22,0.37,27.57,1,33.4,0.53,3.29,4.54,0.4,4.15,1.07,0
WHTE-28-2.csv,Unique,7/28/2014,11.27,253,72.48,4.090909091,98.54,2.16,0.53,27.92,26.27,0.58,0.84,0.99,1,12.94,13,350.37,0.2,20.64,38.77,2.34,0.62,0.62,25.73,301.09,0,0.5,4.21,187.24,NAxxxx,26.19,0.54,21.04,1.04,27.92,0.6,4.03,0.75,1.13,0.7,1.02,0
WHTE-28-3.csv,Unique,7/28/2014,12.925,266,56.32,2.467532468,98.58,1.59,1.21,27.73,26.46,1.33,0.93,0.99,1,10.18,9.98,350.8,0.15,20.65,38.97,2.38,0.56,0.57,25.65,301.64,0,0.88,1.61,78.7,NAxxxx,26.33,0.4,15.41,1.03,27.73,0.53,1.54,1.3,13.95,1.19,0.98,0
WHTE-28-4.csv,Sametree_Dup,7/22/2014,12.945,224.5,32.11,2.857142857,99.27,0.51,1.53,24.22,25.71,1.6,0.42,1,1,6.88,6.83,351,0.07,20.8,39.32,2.57,0.69,0.7,25.44,74.14,0,0.52,2.68,192.96,NAxxxx,25.59,0.44,13.44,0.68,24.22,0.52,2.62,2.73,0,2.61,1.07,0
WHTE-28-4.csv,Unique,7/21/2014,12.945,224.5,43.83,3.766233766,98.97,0.32,0,16.79,26.82,0,0.82,1,1,4.74,4.7,399.46,0.04,20.74,39.37,2.57,0.46,0.46,25.56,301.19,0,0.28,0.31,30.32,NAxxxx,26.47,0.19,16.79,0.9,16.79,0.4,0.29,1.35,0.12,1.2,0.95,0
YALD-27-2.csv,Unique,7/21/2014,12.2,219,73.75,4.61038961,99,0.81,0,20.21,26.21,0,0.89,1,0.99,11.7,12.45,350.23,0.11,20.74,38.91,2.62,0.64,0.63,25.48,301,0,7.26,0.75,83.07,NAxxxx,26.02,0.29,20.21,0.72,20.21,0.61,0.72,0,1.13,0,1.05,0
YALD-27-5.csv,Unique,7/17/2024,5.015,108,23.69,1.948051948,98.81,0.68,4.26,25.84,27.59,5.06,0.9,1,0.98,4.53,4.27,349,0.05,20.7,39.36,2.37,0.52,0.52,25.92,149.9,0,1.1,0.9,30.28,NAxxxx,27.14,0.35,6.77,1.28,25.84,0.31,0.83,0.58,0.04,0.49,0.95,0
YALE-27-2.csv,Unique,8/1/2014,11.81,214,29.28,3.766233766,98.98,0.94,3.83,27.95,27.13,4.41,0.99,0.99,0.99,6.8,6.33,350.8,0.09,20.74,39.61,2.53,0.47,0.48,26,300.49,0,1.16,0,35.16,NAxxxx,27.03,0.29,2.02,1,27.95,0.43,0,2.27,6.72,1.99,0.91,0
YALE-27-3.csv,Unique,7/25/2014,11.05,235,50,3.181818182,98.82,1.36,1.08,24.38,25.74,1.13,0.9,0.99,1,10.95,10.85,349.51,0.13,20.7,39.02,2.21,0.68,0.68,25.46,150.21,0,2.07,1.48,100.98,NAxxxx,25.4,0.41,12.61,1.06,24.38,0.58,1.44,1.46,0.04,1.39,1.04,0
